55603817,GAEC COUE,47.8385,-2.22392,{},{}
50100090,GAEC LES PRELIONS,46.213511,4.949905,{},{}
50100354,EARL DES QUATRE SAISONS,46.3928831,5.2267539,{},{}
51000028,CHAMPFLEURY (SCEA de),48.6175942,4.0053556,{},{}
51000149,PROMONTVAL (SCEA de),48.4673272,4.1929329,{},{}
51400047,CLOS DU BOSQ ( SCEA DU),49.0203707,-0.6311766,{},{}
52201268,SCEA CORMAN MARCEL,48.3504978,-3.0459616,{},{}
52201288,SCEA DE KERAVEL,48.3371721,-3.060607,{},{}
52201329,SCEA DE LA VILLE POISSIN,48.560822,-2.376924,{},{}
52201943,GAEC ELEVAGE DAMANY,48.7475553,-3.3182252,{},{}
52202466,SCEA ETIENNE LECLERC,48.1939362,-2.7740297,{},{}
52204162,SCEA DAVID,48.2850599,-2.7372945,{},{}
52204653,SCEA ELEVAGE DE LA VALLEE CAVET,48.6087998,-2.4186318,{},{}
52204820,GAEC DE L UNION,48.6273334,-3.1267007,{},{}
52204897,SCEA GRONE,48.8121902,-3.2952637,{},{}
52204941,SCEA  MIKAEL TROADEC,48.703335,-3.105809,{},{}
52216290,SCEA EOUZAN,48.5838163,-2.8408813,{},{}
52900549,SCEA MENEZ GUEN,48.244418,-3.8894613,{},{}
52901025,EARL DE KERILLY,48.575789,-3.9521285,{},{}
52901390,GAEC DU VOULIC,48.0545376,-3.9446038,{},{}
52901515,SCEA BERNARD LE GALL,48.474324,-4.638987,{},{}
52901616,MONSIEUR JEAN CHARLES VINGANTE,48.4700652,-4.1091334,{},{}
52901867,SCEA DU HARS,48.4728879,-4.5992978,{},{}
52902065,AR BRUG (EARL),48.2266665,-3.956883,{},{}
52902371,GAEC DE KERASCOT,48.4213473,-4.7507314,{},{}
52902416,SCEA DES SOURCES,48.5347233,-4.6846729,{},{}
52902481,SCEA POULIQUEN,48.4793031,-4.1366504,{},{}
52902492,GAEC PAPE,48.4636146,-4.1090837,{},{}
52902578,SOCIETE JEAN MARIE MINGAM,48.5628349,-4.1114546,{},{}
52902810,SARL COLIN,48.56930705806452,-3.723848161290322,{},{}
52903144,SARL BERTHEVAS,48.598322,-4.035566,{},{}
52903170,SCEA DEMEURE,48.2970015,-3.6878888,{},{}
52903294,EARL COSQUER,48.0307623,-4.363977,{},{}
52903307,EARL BODONAP,48.0377005,-4.31266,{},{}
52903539,SCEA DES PEUPLIERS,47.8765597,-3.701611,{},{}
52903781,EARL LOSSEC,48.4546557,-3.9899268,{},{}
52903952,SCEA DE KERBREZELLEC,48.05263995,-3.6640656216445495,{},{}
53500417,DES CEDRES,48.0320899,-1.8577493,{FR19018},{}
53500599,SCEA LA PETITE FONTENELLE,48.0092872,-1.4299358,{},{}
53501847,SCEA DE MONTIFAULT,48.2850548,-1.9301556,{},{}
55000837,HAIZIERE (SARL),48.6200556,-1.1716128,{},{}
55000956,OUTREMER (SCEA D'),48.7855292,-1.4238126,{},{}
55300051,SCEA VERRERIE (DE LA),47.8468247,-0.8455457273696709,{},{}
55602241,EARL MAGDAM,48.0256155,-2.3039333,{},{}
57900028,SCEA PORCLOS,46.086097550000005,0.0115962847444168,{},{}
57900192,SCEA APPORCS,46.2025869,-0.088189,{},{}
58100348,SCA PORCINET,43.80817605,2.256243683200532,{},{}
58100446,SCEA MAUREL,43.4690821,2.0594801,{},{}
58100457,PORCI SEGALA,44.1016085,2.3178758,{},{}
58502893,GAEC DE LA GROIE,46.5349973,-1.0869599,{},{}
58700712,SAS LES ELEVAGES DU MAS LONG,45.5978668,1.2059064,{},{}
5201153,SAS LELAY,44.4304772,-0.4912919,{},{}
50100339,SARL ELEVAGE DES CHARMES,46.4026232,5.2119371,{},{}
52203955,GAEC DE LA HAYE,48.6100034,-3.4714832,{},{}
52206482,SARL LA FERME DE KERMERRIEN,48.6517286,-3.0696242,{},{}
52904042,EARL DE KERBREZEL,48.4181703,-4.0217294,{},{}
52904209,EARL BONNIOU,48.4122639,-4.1624398,{},{}
52902502,SCEA DU TRAON,48.4390447,-4.1317123,{},{}
55600745,SCEA MORIO et Fils,47.8586559,-2.5661893,{},{}
52205723,SCEA HAUTE HOUSSAIS,48.3329718,-2.0584477,{},{}
52903426,EARL DE PENHOAT,48.1188731,-4.1399554,{},{}
52205286,EARL BOITARD FEUILLET,48.4001437,-2.7505568,{},{}
55603842,EARL LES CLOTURES,48.0990211,-2.5192196,{},{}
52204603,SCEA BALUSSON,48.1012835,-2.5667137,{},{}
50300467,GAEC DE ROOVER,46.6778,3.05229,{},{}
52202478,SCEA LE BIHAN,48.1960632,-2.8266896,{},{}
